id,originalexample,originalscore,originallabel,Advexample,Advscore,AdvLabel,Result,status,domainchanged,tldchanged
792,https://facebook.com/tmz,0.999999166,1,https://facebook.com/tmz,0.999999166,1,SKIPPED,TRUE,FALSE,FALSE
793,https://facebook.com/trackonomics-ltd-189823258626928,0.99999392,1,https://facebook.com/trackonomics-ltd-189823258626928,0.99999392,1,SKIPPED,TRUE,FALSE,FALSE
794,https://facebook.com/trafficfactory/,0.987579525,1,https://facebook.com/trafficfactory/,0.987579525,1,SKIPPED,TRUE,FALSE,FALSE
795,https://facebook.com/truecaller/,0.999949217,1,https://facebook.com/truecaller/,0.999949217,1,SKIPPED,TRUE,FALSE,FALSE
796,https://facebook.com/tryartsai,0.999889016,1,https://facebook.com/tryartsai,0.999889016,1,SKIPPED,TRUE,FALSE,FALSE
797,https://facebook.com/tryartsai/?ref=page_internal,0.99993217,1,https://facebook.com/tryartsai/?ref=page_internal,0.99993217,1,SKIPPED,TRUE,FALSE,FALSE
798,https://facebook.com/tryartsai/about/?ref=page_internal,0.999875784,1,https://facebook.com/tryartsai/about/?ref=page_internal,0.999875784,1,SKIPPED,TRUE,FALSE,FALSE
799,https://facebook.com/tryartsai/photos/?ref=page_internal,0.999808371,1,https://facebook.com/tryartsai/photos/?ref=page_internal,0.999808371,1,SKIPPED,TRUE,FALSE,FALSE
800,https://facebook.com/tryartsai/posts/?ref=page_internal,0.999991417,1,https://facebook.com/tryartsai/posts/?ref=page_internal,0.999991417,1,SKIPPED,TRUE,FALSE,FALSE
801,https://facebook.com/tryartsai/reviews/?ref=page_internal,0.999878407,1,https://facebook.com/tryartsai/reviews/?ref=page_internal,0.999878407,1,SKIPPED,TRUE,FALSE,FALSE
802,https://facebook.com/twiagogmbh/,0.999927878,1,https://facebook.com/twiagogmbh/,0.999927878,1,SKIPPED,TRUE,FALSE,FALSE
803,https://facebook.com/ubisoft/,0.99998641,1,https://facebook.com/ubisoft/,0.99998641,1,SKIPPED,TRUE,FALSE,FALSE
804,https://facebook.com/upsellit,0.999986172,1,https://facebook.com/upsellit,0.999986172,1,SKIPPED,TRUE,FALSE,FALSE
805,https://facebook.com/usnavy,0.999693751,1,https://facebook.com/usnavy,0.999693751,1,SKIPPED,TRUE,FALSE,FALSE
806,https://facebook.com/v2.12/dialog/oauth?access_type=offline&client_id=284597785309&redirect_uri=https%3a%2f%2fstrava.com%2fo_auth%2ffacebook&response_type=code&scope=email&state=%7b%22context%22%3a%22facebook_web_signup_flow_v1%22%2c%22state%22%3a%22eyj0exaioijkv1qilcjhbgcioijiuzi1nij9.eyjzdgf0zv9wyxjhbsi6imhsadvrctrymmnjmmm2bhmwb3nhbdn2bhq3m21mcgltin0.zyml6cj0lgaevzbd5elc99ugmgukpvb3ad1hd1bv3xe%22%2c%22with_newsletter%22%3afalse%7d,0.999993324,1,https://facebook.com/v2.12/dialog/oauth?access_type=offline&client_id=284597785309&redirect_uri=https%3a%2f%2fstrava.com%2fo_auth%2ffacebook&response_type=code&scope=email&state=%7b%22context%22%3a%22facebook_web_signup_flow_v1%22%2c%22state%22%3a%22eyj0exaioijkv1qilcjhbgcioijiuzi1nij9.eyjzdgf0zv9wyxjhbsi6imhsadvrctrymmnjmmm2bhmwb3nhbdn2bhq3m21mcgltin0.zyml6cj0lgaevzbd5elc99ugmgukpvb3ad1hd1bv3xe%22%2c%22with_newsletter%22%3afalse%7d,0.999993324,1,SKIPPED,TRUE,FALSE,FALSE
807,https://facebook.com/vasaivikasbank/?ref=bookmarks,0.999999285,1,https://facebook.com/vasaivikasbank/?ref=bookmarks,0.999999285,1,SKIPPED,TRUE,FALSE,FALSE
808,https://facebook.com/vidoomy/,0.998793602,1,https://facebook.com/vidoomy/,0.998793602,1,SKIPPED,TRUE,FALSE,FALSE
809,https://facebook.com/waze,0.999950528,1,https://facebook.com/waze,0.999950528,1,SKIPPED,TRUE,FALSE,FALSE
810,https://facebook.com/wbgames/,0.99996829,1,https://facebook.com/wbgames/,0.99996829,1,SKIPPED,TRUE,FALSE,FALSE
811,https://facebook.com/worldtimeserver,0.999973059,1,https://facebook.com/worldtimeserver,0.999973059,1,SKIPPED,TRUE,FALSE,FALSE
812,https://facebook.com/zbo.media,0.999410033,1,https://facebook.com/zbo.media,0.999410033,1,SKIPPED,TRUE,FALSE,FALSE
813,https://facebook.com/zemana,0.999939442,1,https://facebook.com/zemana,0.999939442,1,SKIPPED,TRUE,FALSE,FALSE
814,https://facebook.com/zentrick,0.99994421,1,https://facebook.com/zentrick,0.99994421,1,SKIPPED,TRUE,FALSE,FALSE
815,https://facebook.com/zynga,0.99996531,1,https://facebook.com/zynga,0.99996531,1,SKIPPED,TRUE,FALSE,FALSE
816,https://zh-cn.facebook.com/,0.999918699,1,https://zh-cn.facebook.com/,0.999918699,1,SKIPPED,TRUE,FALSE,FALSE
817,https://zh-cn.facebook.com/gaming/,0.9994362,1,https://zh-cn.facebook.com/gaming/,0.9994362,1,SKIPPED,TRUE,FALSE,FALSE
818,facebook.com/Euphnet?sk=wall,0.99836117,1,facebook.com/Euphnet?sk=wall,0.99836117,1,SKIPPED,FALSE,FALSE,FALSE
819,facebook.com/group.php?gid=2201892466,0.994430959,1,facebook.com/group.php?gid=2201892466,0.994430959,1,SKIPPED,FALSE,FALSE,FALSE
820,facebook.com/group.php?gid=2210255885,0.995490491,1,facebook.com/group.php?gid=2210255885,0.995490491,1,SKIPPED,FALSE,FALSE,FALSE
821,facebook.com/MySQLatFacebook,1,1,facebook.com/MySQLatFacebook,1,1,SKIPPED,FALSE,FALSE,FALSE
822,facebook.com/pages/OS2-Warp/126304550503,0.999998569,1,facebook.com/pages/OS2-Warp/126304550503,0.999998569,1,SKIPPED,FALSE,FALSE,FALSE
823,facebook.com/Scrabble,0.999805152,1,facebook.com/Scrabble,0.999805152,1,SKIPPED,FALSE,FALSE,FALSE
824,facebook.com/typo3,0.997880459,1,facebook.com/typo3,0.997880459,1,SKIPPED,FALSE,FALSE,FALSE
825,https://chase.com/#main,0.999999881,1,https://chase.com/#main,0.999999881,1,SKIPPED,TRUE,FALSE,FALSE
826,https://chase.com/digital/resources/privacy-security/security/system-requirements,0.999989271,1,https://chase.com/digital/resources/privacy-security/security/system-requirements,0.999989271,1,SKIPPED,TRUE,FALSE,FALSE
827,https://chase.com/,0.998974562,1,https://chase.com/,0.998974562,1,SKIPPED,TRUE,FALSE,FALSE
828,https://chase.com,0.998682439,1,https://chase.com,0.998682439,1,SKIPPED,TRUE,FALSE,FALSE
829,https://chaseonline.chase.com/,0.999816239,1,https://chaseonline.chase.com/,0.999816239,1,SKIPPED,TRUE,FALSE,FALSE
830,https://creditcards.chase.com/creditjourney?CELL=68GP,0.999999523,1,https://creditcards.chase.com/creditjourney?CELL=68GP,0.999999523,1,SKIPPED,TRUE,FALSE,FALSE
831,https://chase.com/news,0.999224663,1,https://chase.com/news,0.999224663,1,SKIPPED,TRUE,FALSE,FALSE
832,https://chase.com/savings,0.997497976,1,https://chase.com/savings,0.997497976,1,SKIPPED,TRUE,FALSE,FALSE
833,https://chase.com/personal/savings/bank-cd,0.996873856,1,https://chase.com/personal/savings/bank-cd,0.996873856,1,SKIPPED,TRUE,FALSE,FALSE
834,https://chase.com/personal/mortgage,0.995596349,1,https://chase.com/personal/mortgage,0.995596349,1,SKIPPED,TRUE,FALSE,FALSE
835,https://chase.com/personal/home-equity,0.989542007,1,https://chase.com/personal/home-equity,0.989542007,1,SKIPPED,TRUE,FALSE,FALSE
836,https://chase.com/personal/investments,0.999473035,1,https://chase.com/personal/investments,0.999473035,1,SKIPPED,TRUE,FALSE,FALSE
837,https://chase.com/business,0.999358833,1,https://chase.com/business,0.999358833,1,SKIPPED,TRUE,FALSE,FALSE
838,https://chase.com/commercial-bank,0.997937322,1,https://chase.com/commercial-bank,0.997937322,1,SKIPPED,TRUE,FALSE,FALSE
839,https://chase.com/digital/resources/sitemap,0.999198496,1,https://chase.com/digital/resources/sitemap,0.999198496,1,SKIPPED,TRUE,FALSE,FALSE
840,https://chase.com/digital/customer-service,0.999958515,1,https://chase.com/digital/customer-service,0.999958515,1,SKIPPED,TRUE,FALSE,FALSE
841,https://chase.com/meeting-scheduler/getstarted,0.999644518,1,https://chase.com/meeting-scheduler/getstarted,0.999644518,1,SKIPPED,TRUE,FALSE,FALSE
842,https://locator.chase.com/?locale=en_US,0.999967575,1,https://locator.chase.com/?locale=en_US,0.999967575,1,SKIPPED,TRUE,FALSE,FALSE
843,https://chase.com/resources/about-chase,0.99357301,1,https://chase.com/resources/about-chase,0.99357301,1,SKIPPED,TRUE,FALSE,FALSE
844,https://media.chase.com,0.99829489,1,https://media.chase.com,0.99829489,1,SKIPPED,TRUE,FALSE,FALSE
845,https://chase.com/personal/mortgage/loan-originator-search,0.945792556,1,https://chase.com/personal/mortgage/loan-originator-search,0.945792556,1,SKIPPED,TRUE,FALSE,FALSE
846,https://chase.com/personal/mortgage/fair-lending/fair-lending-overview,0.997611046,1,https://chase.com/personal/mortgage/fair-lending/fair-lending-overview,0.997611046,1,SKIPPED,TRUE,FALSE,FALSE
847,http://bankofamerica.com,0.88128978,1,http://bankofamerica.com,0.88128978,1,SKIPPED,TRUE,FALSE,FALSE
848,http://bankofamerica.com#skip-to-h1,0.419330597,0,http://bankofamerica.com#skip-to-h1,0.419330597,0,FAILED,TRUE,FALSE,FALSE
849,http://bankofamerica.com/customer-service/contact-us/?request_locale=en_us,0.99989903,1,http://bankofamerica.com/customer-service/contact-us/?request_locale=en_us,0.99989903,1,SKIPPED,TRUE,FALSE,FALSE
850,http://bankofamerica.com/es/,0.999785841,1,http://bankofamerica.com/es/,0.999785841,1,SKIPPED,TRUE,FALSE,FALSE
851,http://bankofamerica.com/help/overview.go?request_locale=en_us,0.992215574,1,http://bankofamerica.com/help/overview.go?request_locale=en_us,0.992215574,1,SKIPPED,TRUE,FALSE,FALSE
852,http://bankofamerica.com/online-banking/mobile-and-online-banking-features/#defaultmanageaccounts,0.999898195,1,http://bankofamerica.com/online-banking/mobile-and-online-banking-features/#defaultmanageaccounts,0.999898195,1,SKIPPED,TRUE,FALSE,FALSE
853,http://bankofamerica.com/privacy/overview.go?request_locale=en_us,0.988760471,1,http://bankofamerica.com/privacy/overview.go?request_locale=en_us,0.988760471,1,SKIPPED,TRUE,FALSE,FALSE
854,http://bankofamerica.com/smallbusiness,0.998192251,1,http://bankofamerica.com/smallbusiness,0.998192251,1,SKIPPED,TRUE,FALSE,FALSE
855,https://about.bankofamerica.com/,0.993408918,1,https://about.bankofamerica.com/,0.993408918,1,SKIPPED,TRUE,FALSE,FALSE
856,https://locators.bankofamerica.com/,0.997409046,1,https://locators.bankofamerica.com/,0.997409046,1,SKIPPED,TRUE,FALSE,FALSE
857,https://secure.bankofamerica.com/auth/enroll/enroll-entry/,0.999891996,1,https://secure.bankofamerica.com/auth/enroll/enroll-entry/,0.999891996,1,SKIPPED,TRUE,FALSE,FALSE
858,https://secure.bankofamerica.com/mycommunications/public/appointments/gettopics.go?marketingcode=newhp_echmpg,0.973193884,1,https://secure.bankofamerica.com/mycommunications/public/appointments/gettopics.go?marketingcode=newhp_echmpg,0.973193884,1,SKIPPED,TRUE,FALSE,FALSE
859,https://bankofamerica.com,0.999978542,1,https://bankofamerica.com,0.999978542,1,SKIPPED,TRUE,FALSE,FALSE
860,https://bankofamerica.com/,0.999988437,1,https://bankofamerica.com/,0.999988437,1,SKIPPED,TRUE,FALSE,FALSE
861,https://bankofamerica.com/sitemap/hub/signin.go?request_locale=en_us,0.999990821,1,https://bankofamerica.com/sitemap/hub/signin.go?request_locale=en_us,0.999990821,1,SKIPPED,TRUE,FALSE,FALSE
862,https://chase.com/personal/mortgage/mortgage-refinance#linktotop,0.999665022,1,https://chase.com/personal/mortgage/mortgage-refinance#linktotop,0.999665022,1,SKIPPED,TRUE,FALSE,FALSE
863,https://chase.com/personal/mortgage/mortgage-refinance#want,0.999487162,1,https://chase.com/personal/mortgage/mortgage-refinance#want,0.999487162,1,SKIPPED,TRUE,FALSE,FALSE
864,https://chase.com/personal/mortgage/mortgage-refinance#rate,0.999832034,1,https://chase.com/personal/mortgage/mortgage-refinance#rate,0.999832034,1,SKIPPED,TRUE,FALSE,FALSE
865,https://chase.com/personal/mortgage/mortgage-refinance#cont,0.998239756,1,https://chase.com/personal/mortgage/mortgage-refinance#cont,0.998239756,1,SKIPPED,TRUE,FALSE,FALSE
866,https://chase.com/personal/mortgage/mortgage-refinance#learn,0.996494353,1,https://chase.com/personal/mortgage/mortgage-refinance#learn,0.996494353,1,SKIPPED,TRUE,FALSE,FALSE
867,https://chase.com/personal/mortgage/mortgage-refinance/reasons-to-refinance/lower-monthly-payments,0.999993563,1,https://chase.com/personal/mortgage/mortgage-refinance/reasons-to-refinance/lower-monthly-payments,0.999993563,1,SKIPPED,TRUE,FALSE,FALSE
868,https://chase.com/personal/mortgage/mortgage-refinance/reasons-to-refinance/use-home-equity,0.998178482,1,https://chase.com/personal/mortgage/mortgage-refinance/reasons-to-refinance/use-home-equity,0.998178482,1,SKIPPED,TRUE,FALSE,FALSE
869,https://chase.com/personal/mortgage/home-mortgage/financing-home/types-of-mortgages,0.994413972,1,https://chase.com/personal/mortgage/home-mortgage/financing-home/types-of-mortgages,0.994413972,1,SKIPPED,TRUE,FALSE,FALSE
870,https://chase.com/personal/mortgage/calculators-resources,0.915077925,1,https://chase.com/personal/mortgage/calculators-resources,0.915077925,1,SKIPPED,TRUE,FALSE,FALSE
871,https://chase.com/personal/mortgage/mortgage-refinance/time-to-refinance/time-to-refinance,0.999926805,1,https://chase.com/personal/mortgage/mortgage-refinance/time-to-refinance/time-to-refinance,0.999926805,1,SKIPPED,TRUE,FALSE,FALSE
872,https://chase.com/personal/mortgage/mortgage-refinance/choose-refinance-loan/understand-options,0.998818099,1,https://chase.com/personal/mortgage/mortgage-refinance/choose-refinance-loan/understand-options,0.998818099,1,SKIPPED,TRUE,FALSE,FALSE
873,https://chase.com/personal/mortgage/mortgage-refinance/closing-the-deal/applying,0.994172871,1,https://chase.com/personal/mortgage/mortgage-refinance/closing-the-deal/applying,0.994172871,1,SKIPPED,TRUE,FALSE,FALSE
874,https://twitter.com/Chase,0.999992013,1,https://twitter.com/Chase,0.999992013,1,SKIPPED,TRUE,FALSE,FALSE
875,https://chase.com/personal/mortgage/mortgage-purchase,0.999763906,1,https://chase.com/personal/mortgage/mortgage-purchase,0.999763906,1,SKIPPED,TRUE,FALSE,FALSE
876,https://homelendingadvisor.chase.com,0.979324281,1,https://homelendingadvisor.chase.com,0.979324281,1,SKIPPED,TRUE,FALSE,FALSE
877,https://chase.com/personal/mortgage/calculators-resources/affordability-calculator,0.455258131,0,https://chase.com/personal/mortgage/calculators-resources/affordability-calculator,0.455258131,0,FAILED,TRUE,FALSE,FALSE
878,https://chase.com/personal/mortgage/calculators-resources/mortgage-calculator,0.216342986,0,https://chase.com/personal/mortgage/calculators-resources/mortgage-calculator,0.216342986,0,FAILED,TRUE,FALSE,FALSE
879,https://chase.com/personal/mortgage/home-mortgage/getting-started/mortgage-prequalification,0.999957085,1,https://chase.com/personal/mortgage/home-mortgage/getting-started/mortgage-prequalification,0.999957085,1,SKIPPED,TRUE,FALSE,FALSE
880,https://chase.com/personal/mortgage/mortgage-rates,0.998579025,1,https://chase.com/personal/mortgage/mortgage-rates,0.998579025,1,SKIPPED,TRUE,FALSE,FALSE
881,https://chase.com/personal/mortgage/calculators-resources/home-value-estimator,0.420466065,0,https://chase.com/personal/mortgage/calculators-resources/home-value-estimator,0.420466065,0,FAILED,TRUE,FALSE,FALSE
882,https://chase.com/personal/mortgage/refinance-rates,0.999686122,1,https://chase.com/personal/mortgage/refinance-rates,0.999686122,1,SKIPPED,TRUE,FALSE,FALSE
883,https://chase.com/personal/home-equity/update,0.999953389,1,https://chase.com/personal/home-equity/update,0.999953389,1,SKIPPED,TRUE,FALSE,FALSE
884,https://chase.com/personal/home-equity/heloc-rates,0.986340404,1,https://chase.com/personal/home-equity/heloc-rates,0.986340404,1,SKIPPED,TRUE,FALSE,FALSE
885,https://chase.com/personal/home-equity/home-equity-line-of-credit-calculator,0.699830949,1,https://chase.com/personal/home-equity/home-equity-line-of-credit-calculator,0.699830949,1,SKIPPED,TRUE,FALSE,FALSE
886,https://chase.com/personal/mortgage/my-mortgage/manage,0.999851704,1,https://chase.com/personal/mortgage/my-mortgage/manage,0.999851704,1,SKIPPED,TRUE,FALSE,FALSE
887,https://chase.com/personal/mortgage/paying-your-mortgage/automatic-mortgage-payments,1,1,https://chase.com/personal/mortgage/paying-your-mortgage/automatic-mortgage-payments,1,1,SKIPPED,TRUE,FALSE,FALSE
888,https://chase.com/personal/mortgage/payoff/quote,0.999995232,1,https://chase.com/personal/mortgage/payoff/quote,0.999995232,1,SKIPPED,TRUE,FALSE,FALSE
889,https://chase.com/personal/home-equity/customer-service,0.996615112,1,https://chase.com/personal/home-equity/customer-service,0.996615112,1,SKIPPED,TRUE,FALSE,FALSE
890,https://chase.com/digital/resources/about-chase,0.996798754,1,https://chase.com/digital/resources/about-chase,0.996798754,1,SKIPPED,TRUE,FALSE,FALSE
891,https://jpmorgan.com/country/US/en/jpmorgan,0.999509454,1,https://jpmorgan.com/country/US/en/jpmorgan,0.999509454,1,SKIPPED,TRUE,FALSE,FALSE
892,https://chase.com/digital/resources/privacy-security,0.999904752,1,https://chase.com/digital/resources/privacy-security,0.999904752,1,SKIPPED,TRUE,FALSE,FALSE
893,https://chase.com/digital/resources/terms-of-use,0.994833112,1,https://chase.com/digital/resources/terms-of-use,0.994833112,1,SKIPPED,TRUE,FALSE,FALSE
894,https://chase.com/resources/web-accessibility,0.993181527,1,https://chase.com/resources/web-accessibility,0.993181527,1,SKIPPED,TRUE,FALSE,FALSE
895,request <urllib.request.Request object at 0x000001A807779FC8>,0.99999845,1,request <urllib.request.Request object at 0x000001A807779FC8>,0.99999845,1,SKIPPED,FALSE,FALSE,FALSE
896,https://chase.com/personal/mortgage/mortgage-rates#main,0.995387495,1,https://chase.com/personal/mortgage/mortgage-rates#main,0.995387495,1,SKIPPED,TRUE,FALSE,FALSE
897,https://chase.com/personal/mortgage/mortgage-refinance,0.999543726,1,https://chase.com/personal/mortgage/mortgage-refinance,0.999543726,1,SKIPPED,TRUE,FALSE,FALSE
898,request <urllib.request.Request object at 0x000001A808B90FC8>,0.999999642,1,request <urllib.request.Request object at 0x000001A808B90FC8>,0.999999642,1,SKIPPED,FALSE,FALSE,FALSE
899,https://chase.com/personal/mortgage/calculators-resources#main,0.860211134,1,https://chase.com/personal/mortgage/calculators-resources#main,0.860211134,1,SKIPPED,TRUE,FALSE,FALSE
900,https://chase.com/personal/mortgage/calculators-resources#linktotop,0.938634157,1,https://chase.com/personal/mortgage/calculators-resources#linktotop,0.938634157,1,SKIPPED,TRUE,FALSE,FALSE
901,https://chase.com/personal/mortgage/calculators-resources#mort,0.8192904,1,https://chase.com/personal/mortgage/calculators-resources#mort,0.8192904,1,SKIPPED,TRUE,FALSE,FALSE
902,https://chase.com/personal/mortgage/calculators-resources#hb,0.976168334,1,https://chase.com/personal/mortgage/calculators-resources#hb,0.976168334,1,SKIPPED,TRUE,FALSE,FALSE
903,https://chase.com/personal/mortgage/calculators-resources#cutp,0.964612067,1,https://chase.com/personal/mortgage/calculators-resources#cutp,0.964612067,1,SKIPPED,TRUE,FALSE,FALSE
904,https://chase.com/personal/mortgage/calculators-resources#rr,0.985778689,1,https://chase.com/personal/mortgage/calculators-resources#rr,0.985778689,1,SKIPPED,TRUE,FALSE,FALSE
905,https://chase.com/personal/mortgage/calculators-resources#cutr,0.94381386,1,https://chase.com/personal/mortgage/calculators-resources#cutr,0.94381386,1,SKIPPED,TRUE,FALSE,FALSE
906,https://chase.com/personal/mortgage/extra-payments-calculator,0.999763191,1,https://chase.com/personal/mortgage/extra-payments-calculator,0.999763191,1,SKIPPED,TRUE,FALSE,FALSE
907,"Some characters could not be decoded, and were replaced with REPLACEMENT CHARACTER.",0.999999642,1,"Some characters could not be decoded, and were replaced with REPLACEMENT CHARACTER.",0.999999642,1,SKIPPED,FALSE,FALSE,FALSE
908,https://chase.com/personal/mortgage/affordablelending,0.999179423,1,https://chase.com/personal/mortgage/affordablelending,0.999179423,1,SKIPPED,TRUE,FALSE,FALSE
909,https://chase.com/personal/mortgage/faq/first-time-homebuyer,0.961373985,1,https://chase.com/personal/mortgage/faq/first-time-homebuyer,0.961373985,1,SKIPPED,TRUE,FALSE,FALSE
910,https://chase.com/personal/mortgage/mortgage-glossary-terms,0.981131196,1,https://chase.com/personal/mortgage/mortgage-glossary-terms,0.981131196,1,SKIPPED,TRUE,FALSE,FALSE
911,https://chase.com/personal/mortgage/faq/refinancing-mortgage,0.998596132,1,https://chase.com/personal/mortgage/faq/refinancing-mortgage,0.998596132,1,SKIPPED,TRUE,FALSE,FALSE
912,request <urllib.request.Request object at 0x000001A811DE2148>,0.999861956,1,request <urllib.request.Request object at 0x000001A811DE2148>,0.999861956,1,SKIPPED,FALSE,FALSE,FALSE
913,https://chase.com/personal/home-equity/home-equity-line-of-credit-calculator#main,0.846423924,1,https://chase.com/personal/home-equity/home-equity-line-of-credit-calculator#main,0.846423924,1,SKIPPED,TRUE,FALSE,FALSE
914,https://chase.com/personal/home-equity/,0.981782496,1,https://chase.com/personal/home-equity/,0.981782496,1,SKIPPED,TRUE,FALSE,FALSE
915,https://linkedin.com/company/chase?trk=company_logo,0.984142244,1,https://linkedin.com/company/chase?trk=company_logo,0.984142244,1,SKIPPED,TRUE,FALSE,FALSE
916,request <urllib.request.Request object at 0x000001A8075D6F48>,0.999999881,1,request <urllib.request.Request object at 0x000001A8075D6F48>,0.999999881,1,SKIPPED,FALSE,FALSE,FALSE
917,https://chase.com/personal/home-equity/about-home-equity/check-eligibility#main,0.870471716,1,https://chase.com/personal/home-equity/about-home-equity/check-eligibility#main,0.870471716,1,SKIPPED,TRUE,FALSE,FALSE
918,https://chase.com/personal/home-equity/about-home-equity/check-eligibility,0.95730716,1,https://chase.com/personal/home-equity/about-home-equity/check-eligibility,0.95730716,1,SKIPPED,TRUE,FALSE,FALSE
919,request <urllib.request.Request object at 0x000001A8079CEA08>,0.999988317,1,request <urllib.request.Request object at 0x000001A8079CEA08>,0.999988317,1,SKIPPED,FALSE,FALSE,FALSE
920,https://chase.com/personal/auto-loans/phoenix?offercode=WDPAXXXX07,1,1,https://chase.com/personal/auto-loans/phoenix?offercode=WDPAXXXX07,1,1,SKIPPED,TRUE,FALSE,FALSE
921,https://autopreferred.chase.com,0.999504924,1,https://autopreferred.chase.com,0.999504924,1,SKIPPED,TRUE,FALSE,FALSE
922,https://chase.com/personal/auto-loans/checkloanstatus,0.99650526,1,https://chase.com/personal/auto-loans/checkloanstatus,0.99650526,1,SKIPPED,TRUE,FALSE,FALSE
923,https://chase.com/personal/auto-loans/servicing,0.990181506,1,https://chase.com/personal/auto-loans/servicing,0.990181506,1,SKIPPED,TRUE,FALSE,FALSE
924,https://locator.chase.com/?LOC=en_US,1,1,https://locator.chase.com/?LOC=en_US,1,1,SKIPPED,TRUE,FALSE,FALSE
925,https://chase.com/resources/customer-service,0.999384046,1,https://chase.com/resources/customer-service,0.999384046,1,SKIPPED,TRUE,FALSE,FALSE
926,https://secure.opinionlab.com/ccc01/comment_card_d.asp?referer=https://autopreferred.chase.com/home/&amp;currentURL=https://autopreferred.chase.com/home.asp,0.999999046,1,https://secure.opinionlab.com/ccc01/comment_card_d.asp?referer=https://autopreferred.chase.com/home/&amp;currentURL=https://autopreferred.chase.com/home.asp,0.999999046,1,SKIPPED,TRUE,FALSE,FALSE
927,https://chase.com/digital/resources/customer-service,0.999727666,1,https://chase.com/digital/resources/customer-service,0.999727666,1,SKIPPED,TRUE,FALSE,FALSE
928,request <urllib.request.Request object at 0x000001A80784EF08>,0.999993443,1,request <urllib.request.Request object at 0x000001A80784EF08>,0.999993443,1,SKIPPED,FALSE,FALSE,FALSE
929,https://chase.com/personal/investments/advisor#main,0.998123229,1,https://chase.com/personal/investments/advisor#main,0.998123229,1,SKIPPED,TRUE,FALSE,FALSE
930,https://chase.com/personal/investments/advisor,0.997799218,1,https://chase.com/personal/investments/advisor,0.997799218,1,SKIPPED,TRUE,FALSE,FALSE
931,https://chase.com/personal/investments/you-invest,0.998588502,1,https://chase.com/personal/investments/you-invest,0.998588502,1,SKIPPED,TRUE,FALSE,FALSE
932,https://chase.com/personal/investments/retirement,0.999926567,1,https://chase.com/personal/investments/retirement,0.999926567,1,SKIPPED,TRUE,FALSE,FALSE
933,https://chase.com/personal/investments/education,0.99554491,1,https://chase.com/personal/investments/education,0.99554491,1,SKIPPED,TRUE,FALSE,FALSE
934,https://chase.com/personal/investments/learning-and-insights,0.949724078,1,https://chase.com/personal/investments/learning-and-insights,0.949724078,1,SKIPPED,TRUE,FALSE,FALSE
935,https://chaseprivateclient.chase.com/meetanadvisor,0.99996233,1,https://chaseprivateclient.chase.com/meetanadvisor,0.99996233,1,SKIPPED,TRUE,FALSE,FALSE
936,https://privateclient.chase.com/,0.999678969,1,https://privateclient.chase.com/,0.999678969,1,SKIPPED,TRUE,FALSE,FALSE
937,http://finra.org/,0.000459075,0,http://finra.org/,0.000459075,0,FAILED,TRUE,FALSE,FALSE
938,https://sipc.org/,0.841206253,1,https://sipc.org/,0.841206253,1,SKIPPED,TRUE,FALSE,FALSE
939,https://accounts.chase.com/consumer/banking/online/seopp,0.999997973,1,https://accounts.chase.com/consumer/banking/online/seopp,0.999997973,1,SKIPPED,TRUE,FALSE,FALSE
940,https://accounts.chase.com/consumer/banking/online/seo,0.999998093,1,https://accounts.chase.com/consumer/banking/online/seo,0.999998093,1,SKIPPED,TRUE,FALSE,FALSE
941,https://chase.com/personal/savings,0.978619158,1,https://chase.com/personal/savings,0.978619158,1,SKIPPED,TRUE,FALSE,FALSE
942,https://chase.com/personal/debit-reloadable-cards/starbucks,0.972092927,1,https://chase.com/personal/debit-reloadable-cards/starbucks,0.972092927,1,SKIPPED,TRUE,FALSE,FALSE
943,https://chase.com/personal/credit-cards/education/rewards-benefits/what-are-travel-rewards-cards,0.88962096,1,https://chase.com/personal/credit-cards/education/rewards-benefits/what-are-travel-rewards-cards,0.88962096,1,SKIPPED,TRUE,FALSE,FALSE
944,https://creditcards.chase.com/free-credit-score,0.99925226,1,https://creditcards.chase.com/free-credit-score,0.99925226,1,SKIPPED,TRUE,FALSE,FALSE
945,https://accounts.chase.com/consumer/investing/online/youinvestoffer,0.999999642,1,https://accounts.chase.com/consumer/investing/online/youinvestoffer,0.999999642,1,SKIPPED,TRUE,FALSE,FALSE
946,https://chase.com/digital/us-open.html,0.999581635,1,https://chase.com/digital/us-open.html,0.999581635,1,SKIPPED,TRUE,FALSE,FALSE
947,https://chase.com/digital/online-banking,0.999960542,1,https://chase.com/digital/online-banking,0.999960542,1,SKIPPED,TRUE,FALSE,FALSE
948,https://chase.com/digital/mobile-banking,0.999951601,1,https://chase.com/digital/mobile-banking,0.999951601,1,SKIPPED,TRUE,FALSE,FALSE
949,https://chase.com/personal/student-banking,0.96179074,1,https://chase.com/personal/student-banking,0.96179074,1,SKIPPED,TRUE,FALSE,FALSE
950,https://chase.com/personal/branch-disclosures,0.997700036,1,https://chase.com/personal/branch-disclosures,0.997700036,1,SKIPPED,TRUE,FALSE,FALSE
951,https://chase.com/digital/resources/accessibility,0.997861803,1,https://chase.com/digital/resources/accessibility,0.997861803,1,SKIPPED,TRUE,FALSE,FALSE
952,https://chase.com/personal/mortgage/mortgage-assistance,0.998632729,1,https://chase.com/personal/mortgage/mortgage-assistance,0.998632729,1,SKIPPED,TRUE,FALSE,FALSE
